result,period,elapsed,x
1,1,4.816666666666666,-0.3996527777777778
1,1,4.216666666666667,-0.41215277777777776
0,1,2.7333333333333334,-0.44305555555555554
0,1,2.15,-0.4552083333333333
0,2,20.116666666666667,-0.08090277777777777
0,2,19.75,-0.08854166666666669
1,2,13.766666666666666,-0.21319444444444446
1,3,35.53333333333333,0.2402777777777777
0,3,34.483333333333334,0.21840277777777783
1,3,30.833333333333332,0.14236111111111105
1,4,47.36666666666667,0.4868055555555556
0,4,42.06666666666666,0.3763888888888888
1,1,11.066666666666666,-0.2694444444444445
1,1,2.5833333333333335,-0.4461805555555556
0,2,14.033333333333333,-0.20763888888888887
1,2,13.466666666666667,-0.21944444444444444
0,3,33.35,0.1947916666666667
1,3,31.316666666666666,0.1524305555555555
0,3,30.4,0.1333333333333333
0,3,29.833333333333332,0.12152777777777779
1,3,28.566666666666666,0.09513888888888888
1,3,28.2,0.08750000000000002
0,3,25.65,0.03437499999999993
0,4,41.833333333333336,0.3715277777777778
1,4,41.4,0.36249999999999993
1,4,39.85,0.3302083333333333
0,4,38.583333333333336,0.30381944444444453
0,4,37.016666666666666,0.27118055555555554
1,4,36.18333333333333,0.2538194444444444
0,1,11.616666666666667,-0.25798611111111114
0,1,10.95,-0.271875
0,1,10.466666666666667,-0.28194444444444444
1,1,8.233333333333333,-0.3284722222222223
0,1,7.233333333333333,-0.34930555555555554
0,1,6.133333333333334,-0.37222222222222223
0,1,5.166666666666667,-0.3923611111111111
1,2,17.133333333333333,-0.14305555555555555
0,2,15.866666666666667,-0.16944444444444445
0,3,33.93333333333334,0.2069444444444445
0,3,32.13333333333333,0.1694444444444444
1,3,30.28333333333333,0.1309027777777777
0,3,28.733333333333334,0.0986111111111111
0,3,28.05,0.08437499999999998
0,3,26.833333333333332,0.05902777777777779
0,3,26.4,0.04999999999999993
0,4,43.06666666666666,0.39722222222222214
0,4,40.81666666666666,0.35034722222222214
0,4,39.8,0.3291666666666666
0,1,10.9,-0.2729166666666667
0,1,9.6,-0.30000000000000004
0,1,9.583333333333334,-0.3003472222222222
0,1,6.35,-0.3677083333333333
0,1,5.1,-0.39375
1,1,3.9833333333333334,-0.4170138888888889
1,1,3.5833333333333335,-0.4253472222222222
0,1,2.183333333333333,-0.4545138888888889
0,1,1.05,-0.478125
0,2,16.35,-0.159375
0,2,14.8,-0.19166666666666665
1,2,13.416666666666666,-0.2204861111111111
1,2,12.916666666666666,-0.2309027777777778
0,2,12.05,-0.24895833333333334
1,3,35.733333333333334,0.24444444444444446
0,3,34.766666666666666,0.22430555555555554
0,3,33.65,0.20104166666666667
0,3,33.3,0.19374999999999998
0,3,32.95,0.1864583333333334
0,3,30.65,0.13854166666666667
0,3,26.433333333333334,0.050694444444444486
1,1,11.366666666666667,-0.2631944444444444
0,1,10.75,-0.27604166666666663
1,1,10.266666666666667,-0.2861111111111111
0,1,7.966666666666667,-0.3340277777777778
0,1,6.15,-0.37187499999999996
1,1,5.583333333333333,-0.3836805555555556
0,1,4.116666666666666,-0.41423611111111114
0,1,3.15,-0.434375
0,2,20.03333333333333,-0.08263888888888893
0,2,16.833333333333332,-0.14930555555555558
1,2,15.8,-0.17083333333333334
0,2,14.7,-0.19375000000000003
1,2,13.983333333333334,-0.20868055555555554
0,2,12.583333333333334,-0.2378472222222222
0,2,12,-0.25
1,3,33.666666666666664,0.20138888888888884
1,4,44.81666666666666,0.4336805555555555
0,4,43.3,0.40208333333333324
0,4,40.9,0.3520833333333333
0,4,40,0.33333333333333337
1,4,38.733333333333334,0.30694444444444446
0,4,36.71666666666667,0.26493055555555556
0,4,36.43333333333333,0.25902777777777775
1,1,9.566666666666666,-0.3006944444444445
0,1,8.566666666666666,-0.32152777777777775
1,1,6.866666666666666,-0.35694444444444445
1,1,3.95,-0.41770833333333335
1,1,3.216666666666667,-0.4329861111111111
0,1,2.783333333333333,-0.4420138888888889
0,2,19.833333333333332,-0.08680555555555558
0,2,19.21666666666667,-0.09965277777777776
0,2,18.4,-0.1166666666666667
0,2,16.46666666666667,-0.1569444444444444
0,2,12.9,-0.23125
0,2,12.5,-0.23958333333333331
1,2,12.133333333333333,-0.24722222222222223
0,1,9.266666666666667,-0.30694444444444446
0,1,4.7,-0.40208333333333335
0,1,4.133333333333334,-0.41388888888888886
0,1,2.2666666666666666,-0.4527777777777778
0,1,1.7166666666666666,-0.4642361111111111
1,2,17.2,-0.14166666666666666
1,2,16.95,-0.14687500000000003
0,2,16.333333333333332,-0.15972222222222227
0,2,14.983333333333334,-0.18784722222222222
0,2,14.616666666666667,-0.19548611111111108
0,3,35.233333333333334,0.23402777777777783
1,3,33.43333333333334,0.19652777777777786
1,3,30.683333333333334,0.13923611111111112
0,3,29.7,0.11875000000000002
0,3,28.733333333333334,0.0986111111111111
0,3,28.4,0.09166666666666667
0,3,26.3,0.04791666666666672
0,4,44.81666666666666,0.4336805555555555
0,4,43.583333333333336,0.40798611111111116
1,4,40.75,0.34895833333333337
1,4,40.166666666666664,0.33680555555555547
0,4,37.78333333333333,0.2871527777777777
0,4,37.333333333333336,0.2777777777777778
1,1,11.083333333333334,-0.2690972222222222
1,1,9.65,-0.2989583333333333
0,1,8.233333333333333,-0.3284722222222223
1,1,8.066666666666666,-0.3319444444444445
0,1,6.383333333333334,-0.36701388888888886
1,1,5.8,-0.37916666666666665
1,1,3.2333333333333334,-0.4326388888888889
1,2,18.383333333333333,-0.11701388888888892
1,2,16.416666666666668,-0.1579861111111111
0,2,15.5,-0.17708333333333331
0,2,14.85,-0.190625
0,3,35.21666666666667,0.23368055555555556
0,3,34.733333333333334,0.2236111111111111
0,3,33.15,0.19062499999999993
0,3,32.6,0.1791666666666667
1,3,31.75,0.16145833333333337
1,3,31.083333333333332,0.14756944444444442
1,3,29.883333333333333,0.1225694444444444
1,3,28.05,0.08437499999999998
0,3,27.483333333333334,0.07256944444444446
0,3,26.733333333333334,0.056944444444444464
0,1,5.833333333333333,-0.3784722222222222
0,1,5.1,-0.39375
0,1,3.5833333333333335,-0.4253472222222222
1,2,20.016666666666666,-0.08298611111111115
0,2,19.7,-0.08958333333333335
0,2,19.03333333333333,-0.10347222222222224
0,2,18.55,-0.11354166666666665
0,2,17.816666666666666,-0.12881944444444443
1,2,16.933333333333334,-0.1472222222222222
1,2,16.633333333333333,-0.15347222222222223
0,2,15.383333333333333,-0.17951388888888892
0,2,13.633333333333333,-0.21597222222222223
1,2,13.583333333333334,-0.2170138888888889
0,2,12.95,-0.23020833333333335
1,2,12.55,-0.23854166666666665
1,3,33.85,0.20520833333333333
0,3,33.43333333333334,0.19652777777777786
1,3,31.95,0.16562500000000002
0,3,31.15,0.1489583333333333
1,3,30.633333333333333,0.1381944444444444
1,3,28.2,0.08750000000000002
0,3,27.21666666666667,0.06701388888888893
1,4,44.416666666666664,0.4253472222222222
1,4,43.916666666666664,0.41493055555555547
1,4,42.06666666666666,0.3763888888888888
1,4,40.86666666666667,0.35138888888888886
1,4,40.4,0.3416666666666667
0,4,39.71666666666667,0.32743055555555556
1,1,11.266666666666667,-0.2652777777777777
0,1,10.866666666666667,-0.27361111111111114
0,1,8.65,-0.3197916666666667
1,1,7.566666666666666,-0.3423611111111111
0,1,5.45,-0.38645833333333335
1,1,4.516666666666667,-0.4059027777777778
0,1,3.966666666666667,-0.4173611111111111
0,2,19.483333333333334,-0.09409722222222222
1,2,18.733333333333334,-0.10972222222222222
0,2,17.316666666666666,-0.13923611111111112
1,2,16.916666666666668,-0.14756944444444442
0,2,15.95,-0.16770833333333335
0,2,15.933333333333334,-0.16805555555555557
1,2,15.4,-0.17916666666666664
1,2,13.133333333333333,-0.22638888888888892
1,2,12.566666666666666,-0.23819444444444443
0,3,34.78333333333333,0.2246527777777777
0,3,33.38333333333333,0.19548611111111114
0,3,32.266666666666666,0.17222222222222217
0,3,31.516666666666666,0.15659722222222217
1,3,30.383333333333333,0.13298611111111114
1,3,28.983333333333334,0.10381944444444446
0,4,42.68333333333334,0.3892361111111112
1,4,42.333333333333336,0.38194444444444453
1,4,41.1,0.35625000000000007
0,4,40.53333333333333,0.34444444444444444
0,4,38.583333333333336,0.30381944444444453
0,4,37.7,0.28541666666666676
1,4,36.766666666666666,0.26597222222222217
0,4,36.016666666666666,0.25034722222222217
1,1,11.266666666666667,-0.2652777777777777
1,1,8.016666666666667,-0.3329861111111111
0,1,6.05,-0.37395833333333334
1,1,4.45,-0.40729166666666666
0,1,3.316666666666667,-0.43090277777777775
1,1,2.933333333333333,-0.4388888888888889
1,2,19.75,-0.08854166666666669
0,2,19.28333333333333,-0.09826388888888893
0,2,14.533333333333333,-0.19722222222222224
0,2,14,-0.20833333333333331
0,2,13.866666666666667,-0.21111111111111108
1,2,12.983333333333333,-0.2295138888888889
0,2,12.1,-0.24791666666666667
0,3,33.06666666666666,0.18888888888888877
0,3,32.65,0.1802083333333333
0,3,30.116666666666667,0.1274305555555556
1,3,29.78333333333333,0.12048611111111107
1,3,28.566666666666666,0.09513888888888888
1,4,43.7,0.41041666666666676
1,4,39.81666666666667,0.329513888888889
0,4,38.7,0.30625
0,4,38.56666666666667,0.30347222222222225
0,4,37.96666666666667,0.2909722222222223
0,4,36.78333333333333,0.26631944444444444
0,4,36.61666666666667,0.26284722222222223
0,4,36.06666666666667,0.251388888888889
0,1,11.766666666666667,-0.2548611111111111
0,1,10.45,-0.2822916666666667
0,1,7.2,-0.35
1,1,6.733333333333333,-0.3597222222222222
1,1,5.4,-0.3875
0,1,3.533333333333333,-0.4263888888888889
1,2,13.7,-0.21458333333333335
0,2,13.216666666666667,-0.22465277777777776
1,2,12.15,-0.246875
0,3,33.733333333333334,0.20277777777777783
1,3,32.28333333333333,0.17256944444444444
0,3,30.15,0.12812499999999993
1,3,28.816666666666666,0.10034722222222225
0,4,44.45,0.42604166666666676
0,4,43.46666666666667,0.40555555555555556
1,4,42.61666666666667,0.38784722222222223
0,4,41.36666666666667,0.3618055555555556
1,4,40.61666666666667,0.3461805555555556
0,4,40.13333333333333,0.33611111111111114
0,4,37.833333333333336,0.28819444444444453
1,4,36.666666666666664,0.26388888888888884
0,4,36.25,0.25520833333333337
1,1,11.116666666666667,-0.26840277777777777
0,1,10.833333333333334,-0.2743055555555556
1,1,9.316666666666666,-0.30590277777777775
1,1,5.783333333333333,-0.3795138888888889
0,1,4.666666666666667,-0.4027777777777778
1,1,3.85,-0.4197916666666667
0,1,3.3833333333333333,-0.42951388888888886
0,1,2.3333333333333335,-0.4513888888888889
0,1,1.5333333333333334,-0.46805555555555556
0,1,0.15,-0.496875
0,2,18.85,-0.10729166666666662
0,2,14.566666666666666,-0.1965277777777778
0,3,33.68333333333334,0.20173611111111123
0,3,31.383333333333333,0.1538194444444444
0,3,30.933333333333334,0.1444444444444445
1,3,29.983333333333334,0.12465277777777783
1,3,27.066666666666666,0.06388888888888888
0,3,26.45,0.05104166666666665
1,3,24.1,0.002083333333333326
1,4,43.833333333333336,0.41319444444444453
0,4,43.416666666666664,0.40451388888888884
1,4,43.06666666666666,0.39722222222222214
0,4,42.5,0.38541666666666663
1,4,41.3,0.3604166666666666
0,4,40.93333333333334,0.35277777777777786
0,4,40.4,0.3416666666666667
1,4,39.03333333333333,0.31319444444444444
0,4,37.833333333333336,0.28819444444444453
0,4,37.233333333333334,0.27569444444444446
0,4,36.18333333333333,0.2538194444444444
1,1,11.7,-0.25625
0,1,8.816666666666666,-0.3163194444444445
1,1,8,-0.33333333333333337
1,1,6.3,-0.36875
0,1,5.9,-0.3770833333333333
1,1,4.316666666666666,-0.41006944444444443
0,2,17.5,-0.13541666666666669
1,2,17.5,-0.13541666666666669
1,2,16.933333333333334,-0.1472222222222222
0,2,14.8,-0.19166666666666665
0,2,12.55,-0.23854166666666665
0,2,12.05,-0.24895833333333334
1,3,33.03333333333333,0.18819444444444444
0,3,32.18333333333334,0.17048611111111123
0,3,29.183333333333334,0.10798611111111112
1,4,42.53333333333333,0.38611111111111107
0,4,41.18333333333334,0.3579861111111112
1,4,40.5,0.34375
1,4,39.083333333333336,0.31423611111111116
1,4,37.45,0.2802083333333334
1,1,6.15,-0.37187499999999996
1,1,4.75,-0.4010416666666667
1,1,4.333333333333333,-0.4097222222222222
0,1,3.8,-0.42083333333333334
0,2,19.53333333333333,-0.09305555555555561
0,2,18.566666666666666,-0.11319444444444443
0,2,18.5,-0.11458333333333331
0,2,17.85,-0.128125
1,2,17.266666666666666,-0.14027777777777778
1,2,16.45,-0.15729166666666666
1,2,16.016666666666666,-0.16631944444444446
1,2,14.416666666666666,-0.1996527777777778
0,2,12.716666666666667,-0.23506944444444444
0,3,34.333333333333336,0.2152777777777778
0,3,33.03333333333333,0.18819444444444444
0,3,30.983333333333334,0.1454861111111111
0,3,30.083333333333332,0.12673611111111105
0,3,27.4,0.0708333333333333
1,1,10.366666666666667,-0.28402777777777777
0,1,8.216666666666667,-0.32881944444444444
0,1,5.533333333333333,-0.38472222222222224
1,1,4.416666666666667,-0.4079861111111111
1,1,3.183333333333333,-0.43368055555555557
0,1,2.6,-0.4458333333333333
1,2,18.166666666666668,-0.12152777777777773
0,2,17.3,-0.13958333333333334
1,2,14.866666666666667,-0.19027777777777777
1,2,13.45,-0.21979166666666666
0,2,12.05,-0.24895833333333334
0,3,35.266666666666666,0.23472222222222217
1,3,30.96666666666667,0.14513888888888893
1,3,27.916666666666668,0.08159722222222221
1,3,26.566666666666666,0.053472222222222254
1,3,25.966666666666665,0.04097222222222219
0,4,42.78333333333333,0.39131944444444444
1,4,40.5,0.34375
1,4,39.3,0.31875
1,1,9.883333333333333,-0.29409722222222223
1,1,9.416666666666666,-0.3038194444444444
1,1,9.033333333333333,-0.31180555555555556
0,1,7.266666666666667,-0.3486111111111111
0,1,5.483333333333333,-0.3857638888888889
1,1,4.583333333333333,-0.4045138888888889
1,1,3.183333333333333,-0.43368055555555557
1,2,18.483333333333334,-0.11493055555555554
1,2,14.133333333333333,-0.20555555555555555
0,2,13.55,-0.21770833333333334
1,2,13.283333333333333,-0.22326388888888887
0,3,33.333333333333336,0.19444444444444453
0,3,32.733333333333334,0.18194444444444446
0,3,31.03333333333333,0.1465277777777777
1,3,30.21666666666667,0.12951388888888893
0,3,28.35,0.09062500000000007
0,3,27.183333333333334,0.06631944444444449
0,4,44.11666666666667,0.41909722222222223
1,4,44.016666666666666,0.4170138888888889
1,4,43.63333333333333,0.40902777777777777
0,4,42.86666666666667,0.3930555555555556
0,4,41.416666666666664,0.3628472222222222
1,4,39,0.3125
0,4,38.38333333333333,0.29965277777777777
1,1,11.483333333333333,-0.2607638888888889
0,1,10.266666666666667,-0.2861111111111111
0,1,8.616666666666667,-0.32048611111111114
1,1,6.166666666666667,-0.3715277777777778
0,1,5.6,-0.38333333333333336
1,1,2.8333333333333335,-0.4409722222222222
0,2,15.983333333333334,-0.16701388888888885
1,2,15.733333333333334,-0.17222222222222222
1,2,14.95,-0.18854166666666666
1,2,12.5,-0.23958333333333331
0,2,12.066666666666666,-0.24861111111111112
0,3,33.21666666666667,0.19201388888888893
1,3,32.43333333333334,0.1756944444444445
0,3,28.71666666666667,0.09826388888888893
0,3,27.9,0.08124999999999993
1,3,27.333333333333332,0.06944444444444442
0,1,10.65,-0.27812499999999996
0,1,9.883333333333333,-0.29409722222222223
1,1,7.016666666666667,-0.35381944444444446
0,1,5.916666666666667,-0.3767361111111111
1,1,5.683333333333334,-0.3815972222222222
0,1,5.166666666666667,-0.3923611111111111
1,1,3.4166666666666665,-0.4288194444444444
1,2,18.28333333333333,-0.11909722222222224
0,2,12.6,-0.2375
0,3,34.266666666666666,0.2138888888888889
1,3,32.25,0.171875
1,3,31.3,0.15208333333333335
0,3,30.28333333333333,0.1309027777777777
1,3,28.53333333333333,0.09444444444444444
1,3,27.35,0.0697916666666667
0,4,43.666666666666664,0.4097222222222222
1,4,42.666666666666664,0.38888888888888884
0,4,38.61666666666667,0.30451388888888886
0,4,36.21666666666667,0.25451388888888893
0,1,10.6,-0.2791666666666667
0,1,9.4,-0.3041666666666667
1,1,6.733333333333333,-0.3597222222222222
1,1,5.45,-0.38645833333333335
1,1,3.3333333333333335,-0.4305555555555556
0,2,19.116666666666667,-0.10173611111111108
1,2,17.083333333333332,-0.14409722222222227
1,2,14.9,-0.18958333333333333
1,2,12.85,-0.23229166666666667
0,2,12.55,-0.23854166666666665
0,2,12.033333333333333,-0.24930555555555556
1,3,34.083333333333336,0.21006944444444453
1,3,32.96666666666667,0.18680555555555556
0,3,28.883333333333333,0.10173611111111114
0,1,7.983333333333333,-0.33368055555555554
0,1,7.533333333333333,-0.34305555555555556
0,1,6.383333333333334,-0.36701388888888886
0,1,4.216666666666667,-0.41215277777777776
0,1,3.8,-0.42083333333333334
0,2,18.633333333333333,-0.11180555555555555
1,2,15.016666666666666,-0.18715277777777778
0,2,14.666666666666666,-0.19444444444444448
1,2,14.183333333333334,-0.20451388888888888
0,2,13.283333333333333,-0.22326388888888887
1,3,32.8,0.18333333333333324
1,3,32.25,0.171875
0,3,30.85,0.14270833333333333
1,3,29.9,0.12291666666666667
0,3,27.4,0.0708333333333333
0,3,27.15,0.06562499999999993
1,4,40.63333333333333,0.34652777777777777
0,4,38.61666666666667,0.30451388888888886
0,4,37.03333333333333,0.2715277777777777
0,4,36.86666666666667,0.2680555555555556
1,1,10,-0.29166666666666663
0,1,9.083333333333334,-0.31076388888888884
1,1,8.616666666666667,-0.32048611111111114
1,1,5.783333333333333,-0.3795138888888889
1,1,4.833333333333333,-0.3993055555555556
1,1,4.333333333333333,-0.4097222222222222
1,1,3.783333333333333,-0.42118055555555556
0,2,18.916666666666668,-0.10590277777777773
0,2,17.71666666666667,-0.13090277777777776
1,2,17.1,-0.14375
1,2,12.616666666666667,-0.23715277777777777
0,3,34.46666666666667,0.21805555555555556
0,3,33.86666666666667,0.2055555555555556
1,3,33.28333333333333,0.1934027777777777
1,3,31.483333333333334,0.15590277777777783
1,3,29.183333333333334,0.10798611111111112
1,3,28.416666666666668,0.09201388888888895
1,1,11.616666666666667,-0.25798611111111114
0,1,8.483333333333333,-0.3232638888888889
0,2,20.183333333333334,-0.07951388888888888
0,1,11.75,-0.25520833333333337
1,1,11.133333333333333,-0.2680555555555556
1,1,9.416666666666666,-0.3038194444444444
0,1,6.333333333333333,-0.3680555555555556
0,1,5.75,-0.3802083333333333
1,1,5.166666666666667,-0.3923611111111111
1,2,20.666666666666664,-0.06944444444444448
0,2,15.683333333333334,-0.17326388888888888
1,2,14.25,-0.203125
1,2,12.016666666666667,-0.24965277777777778
0,3,32.083333333333336,0.1684027777777778
0,3,31.483333333333334,0.15590277777777783
1,3,31.083333333333332,0.14756944444444442
0,3,30.516666666666666,0.1357638888888889
1,3,30.5,0.13541666666666663
0,3,29.4,0.11249999999999993
1,3,29.03333333333333,0.10486111111111107
0,4,43.85,0.4135416666666667
1,4,42.71666666666667,0.38993055555555556
0,4,42.016666666666666,0.37534722222222217
0,4,39.833333333333336,0.32986111111111116
